V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
D544,-4349.543940528704,1226.56,1244.12,1253.75,1247.8,1237.31,1244.35,1230.04,1237.0,1269.47,1276.47,1259.77,1249.68,1253.37
D545,-5210.030304177019,1379.93,1416.88,1358.2,1272.23,1356.67,1319.22,1295.8,1190.42,1234.71,1273.84,1280.36,1357.38,1357.88
D546,8562.941874888706,14435.9,14609.3,14891.9,14893.1,14699.9,14773.2,14604.1,14708.4,14986.2,15130.7,14971.6,14765.3,14833.1
D547,2471.7254017312603,8311.5,8433.5,8504.8,8452.4,8390.7,8487.8,8371.9,8417.0,8666.5,8732.6,8569.2,8452.1,8512.8
D548,7456.71489142169,12342.6,12490.9,12732.1,12733.2,12568.0,12630.6,12486.0,12575.2,12812.7,12936.2,12800.3,12623.8,12681.8
D549,-4399.2717018797775,480.88,479.72,476.73,482.31,497.07,502.47,504.55,511.02,511.83,526.18,528.54,520.16,518.59
D550,8346.820176819221,12577.1,12806.7,12496.4,12641.9,12399.3,12389.0,11860.2,12122.0,12336.7,12561.2,13001.9,12961.7,13397.0
D551,-2595.880245791492,1522.79,1541.13,1560.75,1552.63,1542.82,1553.58,1534.94,1538.22,1584.51,1604.15,1578.47,1545.0,1553.92
D552,-2432.37965950132,1464.7,1480.52,1502.94,1501.86,1490.6,1502.14,1484.68,1483.52,1515.1,1531.61,1509.1,1487.52,1489.37
D553,-2425.0791105013677,1200.98,1217.89,1233.11,1223.64,1214.19,1220.02,1200.62,1206.83,1243.71,1257.23,1238.49,1219.02,1219.8
D554,-947.5698208116066,1252.0,1265.54,1284.66,1283.74,1274.11,1283.97,1269.05,1268.06,1295.05,1309.16,1289.92,1271.48,1273.06
D555,-255.07473435401198,1703.52,1702.68,1709.4,1709.42,1713.55,1718.45,1721.76,1715.38,1724.42,1726.93,1725.88,1739.17,1736.21
D556,475.7806163559111,2018.2,2018.62,2026.64,2027.73,2032.63,2038.75,2042.67,2036.32,2047.06,2050.04,2048.78,2064.56,2061.05
D557,1712.13,1697.22,1650.73,1691.02,1691.68,1724.95,1734.43,1775.37,1778.04,1783.71,1754.24,1748.24,1747.59,1761.47
D558,711.6562442266021,1940.16,1886.34,1931.02,1934.51,1970.37,1969.68,2020.58,2024.17,2023.93,1986.31,1990.86,2001.54,2008.96
D559,567.5258310713593,1951.64,1893.18,1960.27,1973.35,2000.67,1998.57,2050.32,2057.0,2042.0,2012.27,2022.14,2021.15,2031.96
D560,590.2515646065679,1691.44,1731.49,1734.63,1766.78,1766.16,1811.8,1815.02,1814.81,1781.07,1785.15,1794.73,1801.38,1439.75
D561,2223.57,2260.43,2257.83,2219.67,2193.16,2210.03,2203.87,2229.55,2218.82,2240.14,2200.98,2199.53,2211.71,1054.28
D562,1444.5221562448685,1998.99,1939.11,2007.84,2021.23,2049.21,2047.06,2100.07,2106.91,2091.55,2061.09,2071.2,2070.19,2081.26
D563,967.7986628088304,1698.17,1758.35,1770.08,1794.58,1792.7,1839.12,1845.11,1831.66,1804.99,1813.84,1812.96,1822.65,1054.92
D564,531.7775737171592,1641.09,1656.71,1651.03,1668.43,1655.27,1673.67,1651.2,1662.22,1617.94,1614.21,1594.23,1635.23,1601.93
D565,-170.96262745049606,1333.72,1349.82,1350.07,1368.61,1347.85,1323.46,1322.37,1317.03,1316.68,1283.37,1298.17,1283.21,1311.12
D566,824.3145017925993,1846.33,1791.09,1842.53,1845.01,1883.17,1884.92,1932.65,1929.3,1936.31,1913.32,1912.02,1896.71,1909.1
D567,2075.32,2058.48,1996.89,2054.24,2057.01,2099.55,2101.5,2154.72,2150.98,2158.79,2133.16,2131.71,2114.65,2128.46
D568,-2.753139744950431,2108.4,2045.32,2104.06,2106.89,2150.47,2152.47,2206.97,2203.15,2211.15,2184.89,2183.41,2165.93,2180.08
D569,-428.88760113548074,2027.8,1964.72,2025.96,2037.85,2077.52,2081.03,2134.53,2124.63,2114.12,2085.93,2087.29,2085.18,2089.34
D570,1997.18,1979.79,1918.2,1977.99,1989.6,2028.33,2031.76,2083.99,2074.33,2064.06,2036.54,2037.87,2035.81,2039.87
D571,-1492.4419478476648,1524.11,1546.74,1531.05,1534.6,1539.97,1534.86,1538.08,1566.72,1572.43,1569.32,1555.98,1535.45,1539.55
D572,4838.7521694544375,7975.5,8020.5,8000.7,7960.1,8016.2,8026.7,8078.8,8081.7,8069.7,8125.7,8118.6,8079.0,8124.3
D573,3672.6050138774217,7854.8,7910.8,7903.9,7851.7,7860.6,7872.7,7911.2,7895.1,7894.5,7976.3,7976.3,7924.0,7997.2
D574,-2994.0826181083644,826.03,830.1,829.23,824.1,825.08,827.97,833.57,831.13,828.15,838.68,842.75,835.11,846.7
D575,8274.4,8294.7,8431.5,8463.4,8372.4,8376.5,8406.2,8475.6,8390.1,8394.3,8523.2,8514.7,8451.4,8508.5
D576,3106.639825880514,7450.0,7486.7,7478.8,7432.6,7441.5,7467.5,7518.0,7496.0,7469.1,7564.1,7600.8,7531.9,7636.4
D577,3278.7212523910102,8085.8,8164.1,8131.4,8086.6,8089.2,8081.3,8132.1,8142.3,8156.3,8244.8,8220.3,8127.1,8218.8
D578,3450.4041756305296,7479.6,7602.9,7631.7,7549.6,7553.3,7580.1,7642.7,7565.6,7569.4,7685.6,7678.0,7620.8,7672.3
D579,2991.541901686762,7130.1,7170.4,7152.7,7116.4,7166.5,7175.9,7222.5,7225.2,7214.4,7264.5,7258.1,7222.7,7263.2
D580,3179.3295640308515,7292.8,7363.4,7333.9,7293.6,7295.9,7288.8,7334.6,7343.8,7356.4,7436.2,7414.2,7330.1,7412.8
D581,-3891.365886720577,788.89,796.69,795.48,792.23,794.19,796.56,799.14,799.79,802.37,810.16,803.27,798.23,811.95
D582,872.69,874.87,883.51,882.17,878.57,880.74,883.38,886.24,886.95,889.82,898.46,890.81,885.23,900.44
D583,-3695.218246138149,840.38,850.71,853.25,848.76,851.5,854.37,854.64,848.02,849.5,858.9,857.59,848.37,860.17
D584,4023.065128968692,7578.1,7671.2,7694.1,7653.6,7678.3,7704.2,7706.7,7646.9,7660.3,7745.0,7733.2,7650.1,7756.5
D585,1174.8432464066634,4850.231,4858.656,4845.253,4845.253,4863.528,4870.484,4855.66,4872.921,4873.954,4875.273,4861.939,4870.74,4883.101
D586,-542.0535851041058,1748.66,1727.67,1729.24,1726.08,1749.76,1756.82,1767.13,1781.24,1803.34,1767.98,1769.28,1792.84,1787.99
D587,-729.7036012384717,1409.99,1435.09,1432.87,1440.73,1435.78,1435.01,1434.11,1444.45,1454.22,1450.11,1434.4,1404.11,1407.06
D588,7363.615523500732,10339.07,10357.029,10328.46,10328.46,10367.416,10382.243,10352.073,10390.832,10393.037,10395.848,10367.416,10386.183,10414.461
D589,-2300.1645428145066,1843.7,1850.3,1857.97,1887.26,1875.69,1873.18,1862.17,1875.23,1885.67,1870.29,1849.61,1810.44,1818.06
D590,-2429.216535378287,726.0,730.03,724.01,731.89,734.45,733.3,731.2,743.21,746.57,737.87,730.9,715.96,716.73
D591,-1296.3962629063733,1978.0,1987.87,1997.04,2029.28,2016.01,2010.91,2000.09,2016.92,2028.64,2013.24,1988.42,1949.99,1957.96
D592,-2106.6170142324227,1371.67,1396.09,1393.93,1401.57,1396.76,1396.01,1395.14,1405.2,1414.7,1410.7,1395.41,1365.95,1368.82
D593,-1901.4783993481437,2390.99,2381.61,2365.05,2360.09,2464.05,2448.79,2488.72,2460.78,2460.94,2482.37,2487.59,2467.16,2453.93
D594,8241.509506527418,12297.8,12374.6,12295.8,12420.4,12386.4,12379.2,12353.2,12532.2,12565.3,12497.2,12434.2,12151.8,12263.5
D595,-2180.498172977357,1643.53,1651.73,1659.35,1686.14,1675.11,1670.88,1661.88,1675.87,1685.6,1672.81,1652.19,1620.26,1626.87
D596,-2779.230297326849,704.07,707.98,702.14,709.78,712.27,711.15,709.11,720.76,724.01,715.58,708.82,694.33,695.08
D597,6364.696482966846,10208.7,10272.5,10207.0,10310.5,10282.2,10276.2,10254.6,10403.2,10430.8,10374.2,10321.9,10087.5,10180.2
D598,1173.13,1170.67,1191.51,1189.67,1196.19,1192.08,1191.44,1190.69,1199.28,1207.39,1203.98,1190.93,1165.78,1168.23
D599,8994.404005426572,11963.3,12038.0,11961.4,12082.6,12049.5,12042.4,12017.1,12191.3,12223.5,12157.3,12095.9,11821.2,11929.9
D600,-1530.5869999332315,1320.66,1335.19,1322.77,1337.09,1332.25,1325.54,1322.12,1346.91,1357.67,1347.82,1330.59,1297.38,1305.95
D601,-1596.4436701451582,1284.74,1298.87,1286.8,1300.72,1296.02,1289.49,1286.16,1310.28,1320.75,1311.16,1294.4,1262.09,1270.44
D602,-1326.0231285667187,1262.3,1279.47,1276.47,1290.59,1289.68,1288.76,1277.82,1290.07,1300.41,1291.25,1276.58,1245.47,1256.95
D603,-1731.5008485358017,1077.19,1089.25,1081.81,1095.08,1093.48,1092.28,1086.17,1106.04,1116.56,1107.22,1086.98,1065.28,1078.58
D604,-1928.8441144160433,964.33,969.13,967.78,979.86,961.02,940.28,932.42,931.83,939.66,938.52,918.11,949.15,963.84
D605,-2150.725211388071,1105.24,1112.94,1104.28,1116.71,1120.16,1117.06,1114.42,1134.31,1139.7,1127.06,1114.98,1094.25,1095.31
D606,-1197.7554263869986,1262.61,1276.75,1268.03,1283.58,1281.7,1280.3,1273.14,1296.43,1308.75,1297.8,1274.08,1248.65,1264.24
D607,-1303.000145189416,1297.96,1312.5,1303.54,1319.52,1317.59,1316.15,1308.79,1332.73,1345.4,1334.15,1309.76,1283.61,1299.65
D608,8697.896454388321,10768.0,10914.5,10888.9,11009.4,11001.6,10993.7,10900.4,11004.9,11093.1,11015.0,10889.9,10624.4,10722.4
D609,-1468.355800907027,1297.67,1315.33,1312.24,1326.76,1325.82,1324.87,1313.63,1326.22,1336.85,1327.43,1312.36,1280.37,1292.17
D610,7682.7770681934335,9431.7,9497.3,9423.4,9529.5,9559.0,9532.5,9510.0,9679.7,9725.7,9617.9,9514.7,9337.9,9346.9
D611,-782.4357169451903,1136.15,1144.06,1135.16,1147.93,1151.48,1148.3,1145.58,1166.02,1171.57,1158.58,1146.15,1124.85,1125.93
D612,-1266.2579199312902,1019.58,1024.51,1017.51,1027.43,1025.04,1025.66,1023.0,1036.38,1038.88,1032.66,1028.77,1003.51,1012.86
D613,-1815.3740043132516,988.11,986.86,1031.84,1044.55,1010.71,1020.1,988.75,970.22,920.34,949.23,969.18,937.33,895.19
D614,-538.221754179382,1186.26,1191.99,1183.85,1195.4,1192.62,1193.34,1190.24,1205.81,1208.71,1201.48,1196.96,1167.56,1178.44
D615,-284.5817115898949,1218.04,1223.93,1215.56,1227.42,1224.56,1225.31,1222.13,1238.12,1241.09,1233.66,1229.02,1198.84,1210.01
D616,-163.4420144799276,1023.63,1040.39,1038.3,1043.6,1040.44,1041.13,1039.96,1046.0,1052.82,1049.25,1039.21,1015.35,1017.61
D617,-32.04022161891285,1256.18,1268.46,1259.22,1274.18,1272.84,1272.97,1265.22,1286.57,1298.49,1286.9,1265.0,1237.4,1253.01
D618,264.47842436117924,1222.71,1242.73,1240.23,1246.56,1242.79,1243.6,1242.21,1249.43,1257.57,1253.31,1241.32,1212.82,1215.51
D619,53.38615584654195,1192.19,1203.61,1191.86,1204.31,1200.45,1195.83,1192.15,1212.82,1222.22,1212.66,1198.7,1166.57,1174.42
D620,268.70687745365285,1079.66,1090.21,1082.27,1095.13,1093.97,1094.09,1087.42,1105.78,1116.02,1106.06,1087.24,1063.52,1076.94
D621,-27.495362018179378,1289.83,1302.45,1292.95,1308.32,1306.94,1307.07,1299.11,1321.04,1333.28,1321.37,1298.89,1270.56,1286.58
D622,325.89593209077645,1037.12,1049.75,1046.8,1057.98,1057.67,1058.18,1048.68,1057.26,1065.47,1057.37,1046.7,1019.26,1028.79
D623,-248.2818209127763,1239.51,1254.61,1251.09,1264.45,1264.08,1264.69,1253.33,1263.58,1273.4,1263.71,1250.97,1218.17,1229.56
D624,-1006.2402499148945,1207.1,1221.81,1218.37,1231.39,1231.02,1231.61,1220.55,1230.54,1240.11,1230.67,1218.26,1186.32,1197.4
D625,-1981.1570668265695,1190.84,1210.34,1207.9,1214.07,1210.39,1211.19,1209.83,1216.86,1224.8,1220.64,1208.97,1181.2,1183.83
D626,-2063.7592671479224,1406.55,1392.81,1430.72,1264.61,1201.14,1311.99,1324.04,1342.22,1331.55,1337.65,1331.31,1280.0,1225.64
D627,-3433.374244053883,998.06,1007.62,997.79,1008.21,1004.98,1001.11,998.03,1015.33,1023.2,1015.19,1003.51,976.61,983.19
D628,4207.837185640148,9290.7,9313.3,9215.7,9211.9,9197.7,9156.9,9173.7,9208.7,9208.7,9170.9,9170.7,9201.3,9164.7
D629,4344.625977289969,9777.4,9804.7,9702.0,9698.1,9683.1,9640.2,9661.9,9698.8,9698.8,9659.0,9658.8,9691.0,9652.5
D630,-3879.2172778591944,1241.74,1243.04,1226.69,1227.26,1225.97,1219.91,1223.33,1229.92,1229.92,1222.38,1225.48,1231.92,1233.98
D631,7232.761802456564,12657.2,12700.6,12599.6,12616.6,12647.5,12571.9,12617.4,12654.5,12654.5,12589.0,12607.1,12673.8,12610.0
D632,6485.088023407636,11516.0,11541.5,11449.7,11465.2,11493.2,11424.5,11449.6,11483.3,11483.3,11423.9,11440.3,11500.9,11442.9
D633,6593.20221032932,12099.9,12136.9,12040.4,12056.7,12086.2,12013.9,12052.3,12087.7,12087.7,12025.2,12042.5,12106.2,12045.2
D634,-2833.1301039038904,1344.39,1344.84,1329.04,1328.18,1319.08,1315.42,1319.47,1322.2,1319.43,1318.85,1329.79,1331.15,1344.35
D635,-2217.671085613906,1353.97,1356.24,1341.81,1344.8,1348.77,1340.01,1345.6,1351.67,1351.67,1341.94,1347.31,1357.02,1357.84
D636,-2277.9991288357432,1295.71,1297.89,1284.08,1286.94,1290.73,1282.35,1287.7,1293.51,1293.51,1284.2,1289.34,1298.63,1299.42
D637,-2203.0357406983067,1416.4,1418.78,1403.69,1406.81,1410.96,1401.8,1407.65,1414.0,1414.0,1403.82,1409.44,1419.6,1420.45
D638,-635.5274624564678,1409.93,1426.6,1416.67,1409.24,1398.6,1394.8,1401.16,1393.99,1396.77,1399.8,1403.19,1406.93,1410.89
D639,1179.03,1187.01,1188.24,1172.61,1173.16,1171.93,1166.14,1169.41,1175.71,1175.71,1168.5,1171.46,1177.61,1179.59
D640,547.212346808437,1541.52,1559.75,1548.9,1540.77,1529.14,1524.98,1531.94,1524.1,1527.14,1530.45,1534.16,1538.25,1542.57
D641,-659.2651266270287,1229.51,1229.92,1215.47,1214.69,1206.36,1203.02,1206.72,1209.22,1206.68,1206.15,1216.16,1217.41,1229.47
D642,-698.6620084845217,1285.03,1285.46,1270.35,1269.54,1260.83,1257.34,1261.21,1263.82,1261.17,1260.62,1271.07,1272.38,1284.99
D643,-1007.5113645283343,1135.93,1137.12,1122.16,1122.68,1121.5,1115.96,1119.09,1125.12,1125.12,1118.22,1121.06,1126.94,1128.83
D644,-376.5694503102107,1473.5,1490.92,1480.55,1472.78,1461.66,1457.69,1464.33,1456.84,1459.75,1462.91,1466.46,1470.36,1474.5
D645,-992.2232807641842,1443.8,1451.1,1429.82,1429.87,1418.82,1408.59,1412.25,1421.11,1425.69,1422.43,1423.08,1421.26,1431.67
D646,-222.49076630055148,1320.45,1327.13,1307.66,1307.71,1297.61,1288.25,1291.59,1299.7,1303.89,1300.91,1301.5,1299.83,1309.35
D647,10343.875869498646,11899.7,12000.2,11979.1,12015.3,11992.6,11984.3,12013.7,12034.1,12012.8,11928.3,11955.2,11929.6,12063.6
D648,-380.3047717348891,1597.32,1610.82,1607.99,1612.85,1609.79,1608.68,1612.63,1615.37,1612.51,1601.16,1604.77,1601.34,1619.32
D649,-1428.6433003181223,1457.01,1455.54,1451.31,1457.99,1455.54,1450.82,1459.53,1457.03,1456.0,1462.12,1465.96,1466.56,1471.32
D650,-983.8429058423927,2079.9,2080.6,2064.3,2054.9,2066.5,2071.7,2081.2,2113.5,2119.9,2099.0,2097.3,2090.5,2100.9
D651,-2258.3971596974056,1417.86,1428.71,1417.63,1418.02,1411.17,1407.08,1402.37,1398.49,1403.02,1400.12,1402.78,1401.82,1415.76
D652,-2309.1222033433924,1418.39,1425.85,1408.44,1410.5,1402.62,1398.03,1397.42,1405.57,1412.21,1407.41,1400.21,1405.59,1424.16
D653,-2796.5263097226566,1355.31,1365.67,1355.09,1355.46,1348.91,1345.0,1340.51,1336.79,1341.13,1338.35,1340.89,1339.98,1353.3
D654,-2914.1920820144355,1297.34,1304.16,1288.23,1290.12,1282.91,1278.72,1278.16,1285.61,1291.68,1287.29,1280.71,1285.63,1302.61
D655,5815.612337183797,11113.6,11123.2,11022.3,11005.6,10924.7,10900.1,10912.1,10917.6,10894.7,10912.1,10974.5,10964.9,11011.1
D656,6448.751622145232,12218.0,12243.4,12132.3,12114.0,12024.9,11997.8,12028.1,12034.3,12009.0,12028.2,12097.0,12086.4,12137.3
D657,-5504.729456276734,1296.87,1306.79,1296.67,1297.02,1290.75,1287.01,1282.71,1279.15,1283.3,1280.65,1283.08,1282.21,1294.95
D658,-5354.984409196023,1355.81,1362.94,1346.3,1348.27,1340.74,1336.35,1335.76,1343.55,1349.9,1345.31,1338.43,1343.57,1361.32
D659,4367.468180817699,11679.1,11699.1,11593.0,11575.5,11490.3,11464.5,11488.5,11494.4,11470.2,11488.6,11554.3,11544.1,11592.8
D660,3791.42890477183,11724.8,11879.7,11829.0,11756.7,11662.1,11636.4,11678.1,11600.2,11623.3,11672.3,11670.7,11679.5,11646.3
D661,3380.5434120570953,12265.4,12431.9,12378.9,12303.3,12204.3,12177.4,12226.2,12144.6,12168.9,12220.1,12218.5,12227.7,12192.9
D662,569.5598568281715,8740.5,8754.3,8662.6,8659.1,8645.7,8607.4,8614.5,8647.4,8647.4,8611.9,8611.7,8640.5,8606.1
D663,2435.1639506392116,11157.8,11295.7,11247.6,11178.8,11088.9,11064.4,11093.0,11019.0,11041.0,11087.5,11086.0,11094.4,11062.8
D664,2125.402424436488,11879.0,11986.4,11925.7,11918.6,11855.1,11826.8,11775.9,11724.9,11763.0,11762.5,11754.7,11724.4,11774.2
D665,12309.2,12366.2,12448.4,12329.7,12337.0,12262.0,12228.2,12211.0,12263.0,12320.9,12304.1,12209.9,12233.5,12325.2
D666,1273.0284454160749,11432.6,11506.3,11368.3,11358.8,11265.4,11189.9,11208.1,11260.8,11297.1,11294.2,11270.5,11234.7,11253.2
D667,572.9718556458724,10879.1,10940.0,10808.7,10799.8,10710.9,10639.2,10645.8,10695.9,10730.4,10727.6,10705.1,10671.1,10688.6
D668,1900.4695232963818,11768.4,11836.5,11723.7,11730.6,11659.3,11627.1,11599.2,11648.6,11703.7,11687.6,11598.2,11620.6,11707.7
D669,2691.5426973700446,13027.0,12902.9,12910.5,12832.0,12796.6,12784.1,12838.5,12899.2,12881.5,12782.9,12807.6,12903.6,4130.3
D670,3758.1245404182155,12426.7,12543.5,12480.1,12472.6,12406.2,12376.6,12328.6,12275.2,12315.0,12314.5,12306.4,12274.7,12326.8
D671,2108.0139144313935,11304.7,11397.2,11339.6,11332.8,11272.4,11245.6,11185.9,11137.5,11173.6,11173.2,11165.8,11137.0,11184.3
D672,-2187.9903454481573,7587.56,7613.75,7574.72,7590.66,7591.18,7619.55,7620.94,7599.6,7595.81,7567.29,7612.1,7581.98,7603.2
D673,6661.802521546314,16830.3,16835.1,16834.7,16890.2,17002.7,17093.8,16931.0,16868.5,17051.1,17126.8,17213.2,17357.1,5350.9
D674,5590.5,5526.5,5581.4,5505.8,5565.6,5535.4,5552.3,5472.8,5442.0,5467.5,5489.1,5547.8,5556.0,5576.8
D675,-1677.4399911877226,7680.9,7667.6,7727.2,7699.3,7721.6,7810.8,7928.6,7972.5,7952.4,7937.2,7892.2,7919.1,7957.4
D676,-1935.649292585058,7895.5,7916.4,7999.4,7928.5,7821.1,7864.9,7918.7,7939.5,7869.9,7959.6,7985.1,7915.6,7783.8
D677,7598.025624072913,18004.0,17989.7,17969.7,17988.3,18153.4,18233.7,18326.4,18214.1,18181.4,18278.8,18266.2,18432.5,18432.2
D678,6157.5,6179.8,6158.3,6180.4,6118.1,6191.7,6196.0,6194.6,6178.0,6193.4,6221.3,6295.3,6328.1,6358.1
D679,6048.4039564053965,16900.9,17067.4,17155.1,17075.6,17120.0,17234.9,17352.9,17064.2,17071.0,17300.7,17276.5,17392.0,17414.2
D680,-5376.777057224036,5318.3,5323.9,5405.9,5487.6,5547.7,5507.4,5495.0,5528.4,5462.4,5478.1,5484.2,5474.0,5439.3
D681,4752.477127529587,16815.9,17048.2,16906.7,16803.4,16735.2,16739.9,16746.7,16791.2,16797.1,16870.3,16795.3,16661.1,16816.1
D682,4215.098636213069,15657.9,15799.5,15714.7,15608.1,15558.4,15632.4,15646.3,15622.3,15544.9,15641.6,15694.0,15604.6,15790.2
D683,-3373.5781195435825,7804.0,7829.8,7796.9,7853.2,7726.0,7734.5,7869.7,7746.4,7768.0,7810.8,7891.3,8007.1,7930.3
D684,6202.603985475009,17955.4,18326.0,18316.1,18108.0,18037.7,18124.4,18167.4,18009.4,17993.7,18152.8,18107.6,18033.8,18120.1
D685,6095.8429215552405,18281.9,18438.8,18345.2,18209.4,18151.9,18223.6,18230.4,18201.5,18111.9,18224.0,18298.7,18193.4,18414.2
D686,-7351.495077823484,4091.5,4061.4,4005.4,4048.5,3974.0,4007.0,4009.3,3955.4,3989.0,3989.6,3955.6,3969.4,3971.9
D687,7659.763319209654,19755.9,19939.6,19810.2,19685.4,19738.0,19772.7,19774.7,19808.7,19752.7,19761.6,19729.4,19698.7,19775.1
D688,-8420.172579864955,3573.5,3665.9,3570.5,3532.3,3544.2,3410.2,3581.6,3416.7,3481.8,3663.7,3709.7,3906.4,3846.4
D689,4464.126222883984,17359.8,17605.1,17503.1,17421.0,17387.7,17461.6,17416.3,17454.8,17487.2,17543.8,17368.5,17318.1,17581.3
D690,-6388.7230164739985,5962.5,5913.5,5917.6,5740.6,5531.4,5474.2,5623.7,5681.6,5714.7,5724.2,5633.2,5567.7,5868.6
D691,-5874.322195184073,5189.2,5220.7,5239.9,5265.7,5309.8,5234.9,5246.7,5256.2,5272.3,5271.2,5298.2,5355.0,5422.9
D692,6620.432242953844,17079.8,17320.5,17220.0,17139.2,17106.5,17179.2,17134.5,17172.4,17204.2,17259.9,17087.4,17037.8,17296.8
D693,4270.502517242593,15200.1,15350.3,15246.8,15160.1,15200.2,15239.2,15249.0,15276.0,15232.2,15239.6,15203.4,15180.6,15235.9
D694,6981.371017983411,17353.7,17640.8,17617.8,17514.2,17494.1,17575.0,17478.5,17367.3,17373.8,17453.2,17400.7,17272.0,17478.0
D695,5165.323674856435,16007.7,15472.6,15385.6,15644.6,15722.1,15874.3,16268.0,16038.1,16100.6,16185.0,16302.4,16338.7,16220.0
D696,14435.6,14466.1,14607.3,14508.3,14425.8,14464.0,14501.1,14510.1,14535.7,14494.2,14501.2,14466.8,14445.0,14497.6
D697,-4284.359865177073,8089.5,7894.6,7915.5,7998.4,7724.6,7621.0,7554.7,7729.0,8152.1,7960.8,7940.7,8054.5,7871.7
D698,-7298.434092934421,4599.6,4637.9,4619.4,4706.1,4795.9,4792.0,4811.2,4854.6,4746.8,4857.0,4927.7,4848.1,4781.2
D699,5310.617167188419,17073.7,17355.6,17332.8,17230.9,17211.1,17290.7,17195.6,17086.2,17092.6,17170.8,17119.1,16992.5,17195.1
D700,6330.560312284773,17896.5,18135.4,17990.1,17869.1,17797.1,17787.7,17785.8,17832.1,17839.0,17916.2,17849.7,17706.2,17875.2
D701,-6897.962267760957,5261.1,5297.8,5152.9,5160.8,5245.5,5209.9,5196.0,5110.3,5046.7,5032.8,4950.7,4948.7,4902.3
D702,2849.7100268060067,14954.9,15102.1,15000.1,14914.9,14954.3,14992.6,15002.2,15028.7,14985.7,14993.0,14957.4,14934.9,14989.3
D703,5525.397945389082,18354.9,18725.0,18720.4,18496.2,18424.9,18498.6,18532.8,18370.7,18355.3,18517.0,18484.7,18408.4,18500.9
D704,3349.8351348181905,16930.7,17154.5,17016.6,16902.1,16834.0,16825.1,16822.7,16866.5,16873.1,16946.0,16883.1,16747.3,16907.1
D705,-9956.588251644072,4703.0,4733.6,4666.4,4717.0,4685.5,4612.5,4710.1,4686.4,4752.6,4739.8,4650.7,4640.6,4535.5
D706,4460.39239225954,18264.7,18555.5,18535.9,18415.5,18394.8,18465.1,18353.5,18235.9,18243.3,18326.1,18284.5,18148.4,18369.1
D707,4302.940877376417,18314.7,18560.5,18457.1,18359.1,18324.5,18387.6,18329.3,18368.9,18403.6,18462.5,18291.7,18237.5,18519.1
D708,-8095.24572183919,6315.9,6311.6,6315.9,6390.0,6440.7,6480.5,6441.1,6445.1,6446.6,6435.6,6493.2,6587.7,6567.7
D709,2780.747690971679,17577.5,17811.4,17668.6,17549.8,17479.0,17469.8,17467.7,17513.2,17520.0,17595.8,17530.5,17389.5,17555.5
D710,5478.9505183616075,18596.1,18892.8,18873.1,18750.5,18729.4,18800.9,18687.6,18567.8,18575.3,18659.7,18617.3,18478.7,18703.4
D711,5767.063366330658,19358.9,19621.1,19512.5,19408.9,19372.3,19439.0,19378.1,19419.9,19456.6,19518.9,19338.3,19281.2,19578.9
D712,3472.347216948116,17593.0,17871.5,17852.3,17736.3,17716.4,17784.0,17676.1,17562.8,17570.0,17649.7,17609.7,17478.5,17691.0
D713,-7089.123348538909,6728.9,6691.5,6704.4,6626.7,6652.1,6681.8,6666.4,6638.2,6654.8,6644.8,6702.6,6754.1,6788.4
D714,6299.306977366941,19329.7,19520.1,19620.4,19529.5,19580.3,19711.7,19846.6,19516.5,19524.2,19787.0,19759.2,19891.4,19916.8
D715,-8376.093422049058,5490.2,5389.9,5349.8,5253.4,5208.2,5253.9,5097.1,5007.9,5010.4,5152.7,5058.1,5157.1,5125.4
D716,-4910.830620047643,8069.2,8312.1,8179.9,8043.4,8157.7,8217.6,8133.4,8301.5,8435.4,8575.3,8316.7,8283.9,8327.9
D717,5158.413055087073,18573.5,18756.5,18852.9,18765.5,18814.3,18940.6,19070.2,18753.0,18760.4,19012.9,18986.3,19113.2,19137.6
D718,6060.290744207151,17787.5,17846.1,17843.0,17880.2,17962.1,18072.6,18105.8,18000.5,18056.7,18198.1,18035.9,18177.9,18389.7
D719,17249.7,17395.1,17449.1,17402.5,17414.0,17456.1,17494.1,17579.4,17485.0,17513.3,17670.1,17610.6,17658.7,17760.8
D720,3520.784778459407,14964.7,14951.1,14934.2,14950.4,15087.4,15154.8,15231.9,15136.7,15112.5,15189.0,15169.4,15310.3,15312.4
D721,5263.303889704333,17091.3,17147.6,17144.6,17180.3,17259.0,17365.2,17397.1,17296.0,17349.9,17485.8,17329.9,17466.3,17669.9
D722,6177.763294981843,17131.0,17105.2,17110.5,17109.2,17165.9,17279.5,17372.1,17208.7,17141.7,17331.2,17418.7,17503.4,17647.0
D723,4947.485493787927,15551.2,15602.5,15599.8,15632.3,15703.9,15800.5,15829.5,15737.5,15786.6,15910.2,15768.4,15892.5,16077.8
D724,-8947.201745288769,1554.57,1563.41,1570.19,1571.59,1579.98,1590.3,1588.59,1565.85,1568.42,1582.81,1579.76,1585.02,1598.32
D725,-3201.9844958688814,7793.6,7811.9,7821.9,7729.2,7827.4,7793.6,7940.5,7906.6,7944.7,7837.7,7709.9,7763.2,7759.3
D726,4538.6770973104985,15574.3,15560.2,15542.5,15559.4,15702.0,15772.1,15852.4,15753.3,15728.1,15807.7,15787.4,15934.0,15936.2
