id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1995,Oktoberfest,Märzen / Oktoberfest,12.0,0.055,,30,SanTan Brewing Company,Bucryus,AZ
1934,SunSpot Golden Ale,American Blonde Ale,12.0,0.05,15.0,30,SanTan Brewing Company,Charlottesville,AZ
1329,I.W.A. (2011),American Pale Wheat Ale,12.0,0.06,,30,SanTan Brewing Company,Burlington,AZ
1299,Supermonk I.P.A.,Belgian IPA,12.0,0.065,,30,SanTan Brewing Company,Charlottesville,AZ
1073,Epicenter Amber Ale,American Amber / Red Ale,12.0,0.055,20.0,30,SanTan Brewing Company,Burlington,AZ
1072,SanTan HefeWeizen,Hefeweizen,12.0,0.05,15.0,30,SanTan Brewing Company,Burlington,AZ
1071,Hop Shock IPA,American IPA,12.0,0.07,85.0,30,SanTan Brewing Company,Burlington,AZ
852,Sex Panther (2014),American Porter,12.0,0.069,20.0,30,SanTan Brewing Company,Charlottesville,AZ
850,Devil’s Ale,American Pale Ale (APA),12.0,0.055,45.0,30,SanTan Brewing Company,Bucryus,AZ
839,Rail Slide Imperial Spiced Ale,Herbed / Spiced Beer,12.0,0.081,,30,SanTan Brewing Company,Burlington,AZ
777,Mr. Pineapple,Fruit / Vegetable Beer,12.0,0.05,20.0,30,SanTan Brewing Company,Bucryus,AZ
764,American Idiot Ale (2012),American Pale Ale (APA),12.0,0.055,45.0,30,SanTan Brewing Company,Bucryus,AZ
317,Hop Shock IPA (2010),American IPA,12.0,0.07,85.0,30,SanTan Brewing Company,Burlington,AZ
286,SanTan HefeWeizen (2010),Hefeweizen,12.0,0.05,15.0,30,SanTan Brewing Company,Burlington,AZ
285,Devil’s Ale (2010),American Pale Ale (APA),12.0,0.055,45.0,30,SanTan Brewing Company,Bucryus,AZ
124,Epicenter Amber Ale (2010),American Amber / Red Ale,12.0,0.055,20.0,30,SanTan Brewing Company,Burlington,AZ
1392,Sanitas Saison Ale,Saison / Farmhouse Ale,12.0,0.058,20.0,419,Sanitas Brewing Company,Burlington,CO
1391,Sanitas Black IPA,American Black Ale,12.0,0.068,65.0,419,Sanitas Brewing Company,Chicago,CO
2002,Giant DIPA,American Double / Imperial IPA,16.0,0.089,88.0,252,Santa Cruz Mountain Brewing,Burlington,CA
1683,Dread Brown Ale,American Brown Ale,12.0,0.054,,252,Santa Cruz Mountain Brewing,Burlington,CA
1362,Casinos IPA,English India Pale Ale (IPA),16.0,0.07,,252,Santa Cruz Mountain Brewing,Bucryus,CA
1519,Saison 88,Saison / Farmhouse Ale,12.0,0.055,30.0,392,Santa Fe Brewing Company,Dolores,NM
967,Black IPA,American Black Ale,12.0,0.071,95.0,392,Santa Fe Brewing Company,Dolores,NM
599,Santa Fe Irish Red Ale,Irish Red Ale,12.0,0.045,,392,Santa Fe Brewing Company,Dolores,NM
307,Santa Fe Oktoberfest,Märzen / Oktoberfest,12.0,,,392,Santa Fe Brewing Company,Dolores,NM
305,Imperial Java Stout,Russian Imperial Stout,12.0,0.08,,392,Santa Fe Brewing Company,Diamond Springs,NM
304,Freestyle Pilsner,German Pilsener,12.0,0.055,,392,Santa Fe Brewing Company,Diamond Springs,NM
217,Happy Camper IPA,American IPA,12.0,0.066,,392,Santa Fe Brewing Company,Dolores,NM
1477,Oval Beach Blonde Ale,American Blonde Ale,16.0,0.05,11.0,398,Saugatuck Brewing Company,Denton,MI
1503,Oak Aged Cider,Cider,12.0,0.065,,394,Schilling & Company,Framingham,WA
1466,Ginger Cider,Cider,12.0,0.065,,394,Schilling & Company,Fort Collins,WA
1245,Schilling Hard Cider,Cider,12.0,0.065,,394,Schilling & Company,Framingham,WA
1324,Schlafly Yakima Wheat Ale,American Pale Wheat Ale,12.0,0.05,45.0,428,Schlafly Brewing Company,Denver,MO
1323,Schlafly Black Lager,Schwarzbier,12.0,0.05,,428,Schlafly Brewing Company,Denton,MO
1078,Schlafly IPA,American IPA,12.0,0.045,30.0,428,Schlafly Brewing Company,Denver,MO
1077,Schlafly American Brown Ale,American Brown Ale,12.0,0.05,30.0,428,Schlafly Brewing Company,Denver,MO
588,Schlafly Hefeweizen,Hefeweizen,12.0,0.041,16.0,428,Schlafly Brewing Company,Denton,MO
53,Schlafly Summer Lager,Munich Helles Lager,12.0,0.045,17.0,428,Schlafly Brewing Company,Denton,MO
815,Sea Dog Wild Blueberry Wheat Ale,Fruit / Vegetable Beer,12.0,0.047,,502,Sea Dog Brewing Company,Davenport,ME
1302,Blur India Pale Ale,American IPA,12.0,0.074,60.0,432,Seabright Brewery,Burlington,CA
1416,Dry Cider,Cider,16.0,0.065,,411,Seattle Cider Company,Fort Collins,WA
1415,Dry Hard Cider,Cider,16.0,0.065,,411,Seattle Cider Company,Fort Collins,WA
918,Frankenlou's IPA,American IPA,16.0,0.07,105.0,494,Seven Brides Brewery,Durango,OR
917,Becky's Black Cat Porter,American Porter,16.0,0.07,55.0,494,Seven Brides Brewery,Duluth,OR
2250,Seventh Son of a Seventh Son,American Strong Ale,16.0,0.077,40.0,183,Seventh Son Brewing Company,Durango,OH
1768,Stone Fort Brown Ale,English Brown Ale,16.0,0.053,20.0,183,Seventh Son Brewing Company,Durango,OH
1767,Seventh Son Hopped Red Ale,American Amber / Red Ale,16.0,0.077,40.0,183,Seventh Son Brewing Company,Eagle,OH
1766,Humulus Nimbus Super Pale Ale,American Pale Ale (APA),16.0,0.06,53.0,183,Seventh Son Brewing Company,Columbus,OH
1765,Golden Ratio IPA,American IPA,16.0,0.07,68.0,183,Seventh Son Brewing Company,Duluth,OH
2368,Black Hop IPA,American Black Ale,12.0,0.068,,130,Shebeen Brewing Company,Burlington,CT
738,Archer's Ale (2004),English Pale Ale,12.0,0.05,,511,Sherwood Forest Brewers,Columbus,MA
1539,Monkey Fist IPA,American IPA,12.0,0.069,65.0,385,Shipyard Brewing Company,Davenport,ME
975,Shipyard Summer Ale,American Pale Wheat Ale,12.0,0.051,,385,Shipyard Brewing Company,Denton,ME
814,Pumpkinhead Ale,Pumpkin Ale,12.0,0.047,,385,Shipyard Brewing Company,Portland,ME
727,Shipyard Export,American Blonde Ale,12.0,0.051,,385,Shipyard Brewing Company,Denton,ME
2474,Nooner,German Pilsener,12.0,0.052,,83,Sierra Nevada Brewing Company,Burlington,CA
2239,Torpedo,American IPA,12.0,0.072,65.0,83,Sierra Nevada Brewing Company,Chicago,CA
1919,Yonder Bock,Maibock / Helles Bock,12.0,0.06,,83,Sierra Nevada Brewing Company,Charlottesville,CA
1918,CANfusion Rye Bock,Rye Beer,12.0,0.06,,83,Sierra Nevada Brewing Company,Bucryus,CA
1905,Sierra Nevada Pale Ale,American Pale Ale (APA),16.0,0.056,37.0,83,Sierra Nevada Brewing Company,Charlottesville,CA
1338,Old Chico Crystal Wheat,American Pale Wheat Ale,12.0,0.048,26.0,83,Sierra Nevada Brewing Company,Charlottesville,CA
1295,Summerfest,Czech Pilsener,12.0,0.05,28.0,83,Sierra Nevada Brewing Company,Charlottesville,CA
426,Torpedo,American IPA,16.0,0.072,65.0,83,Sierra Nevada Brewing Company,Chicago,CA
400,Sierra Nevada Pale Ale,American Pale Ale (APA),12.0,0.056,37.0,83,Sierra Nevada Brewing Company,Charlottesville,CA
2353,Sietsema Red Label,Cider,16.0,0.069,,137,Sietsema Orchards and Cider Mill,Denton,MI
212,Bear Ass Brown,American Brown Ale,12.0,0.042,,551,Silverton Brewery,Burlington,CO
161,Red Mountain Ale,American Amber / Red Ale,12.0,0.06,,551,Silverton Brewery,Chicago,CO
160,Ice Pick Ale,American IPA,12.0,0.068,,551,Silverton Brewery,Charlottesville,CO
2574,4Beans,Baltic Porter,12.0,0.1,52.0,46,Sixpoint Craft Ales,Dolores,NY
2479,Jammer,Gose,12.0,0.042,16.0,46,Sixpoint Craft Ales,Duluth,NY
2443,Abigale,Belgian Pale Ale,12.0,0.08,,46,Sixpoint Craft Ales,Dolores,NY
2266,Rad,Fruit / Vegetable Beer,16.0,0.032,7.0,46,Sixpoint Craft Ales,Duluth,NY
2090,Bengali,American IPA,24.0,0.065,62.0,46,Sixpoint Craft Ales,Dolores,NY
1962,Sensi Harvest,American Pale Ale (APA),12.0,0.047,50.0,46,Sixpoint Craft Ales,Durango,NY
1696,Hi-Res,American Double / Imperial IPA,12.0,0.099,111.0,46,Sixpoint Craft Ales,Durango,NY
1608,Global Warmer,American Strong Ale,12.0,0.07,70.0,46,Sixpoint Craft Ales,Duluth,NY
1591,Autumnation (2013),American IPA,16.0,0.067,74.0,46,Sixpoint Craft Ales,Dolores,NY
1388,The Crisp,German Pilsener,16.0,0.054,42.0,46,Sixpoint Craft Ales,Durango,NY
1387,Sweet Action,Cream Ale,16.0,0.052,34.0,46,Sixpoint Craft Ales,Durango,NY
1386,Righteous Ale,Rye Beer,16.0,0.063,57.0,46,Sixpoint Craft Ales,Duluth,NY
1385,Bengali Tiger,American IPA,16.0,0.064,62.0,46,Sixpoint Craft Ales,Dolores,NY
1020,3Beans,Baltic Porter,12.0,0.099,85.0,46,Sixpoint Craft Ales,Dolores,NY
778,Brownstone,American Brown Ale,16.0,0.059,47.0,46,Sixpoint Craft Ales,Duluth,NY
630,Apollo,American Pale Wheat Ale,16.0,0.052,11.0,46,Sixpoint Craft Ales,Dolores,NY
629,Harbinger,Saison / Farmhouse Ale,16.0,0.049,35.0,46,Sixpoint Craft Ales,Dolores,NY
628,Resin,American Double / Imperial IPA,12.0,0.091,103.0,46,Sixpoint Craft Ales,Durango,NY
525,Diesel,American Stout,16.0,0.063,69.0,46,Sixpoint Craft Ales,Duluth,NY
512,Autumnation (2011-12) (2011),Pumpkin Ale,16.0,0.06,48.0,46,Sixpoint Craft Ales,Diamond Springs,NY
425,The Crisp (2011),German Pilsener,16.0,0.054,42.0,46,Sixpoint Craft Ales,Durango,NY
424,Sweet Action (2011),Cream Ale,16.0,0.052,34.0,46,Sixpoint Craft Ales,Brooklyn,NY
423,Righteous Ale (2011),Rye Beer,16.0,0.063,57.0,46,Sixpoint Craft Ales,Duluth,NY
422,Bengali Tiger (2011),American IPA,16.0,0.064,62.0,46,Sixpoint Craft Ales,Dolores,NY
1942,Rudie Session IPA,American IPA,12.0,0.045,,264,Ska Brewing Company,Charlottesville,CO
1708,Taster's Choice,Doppelbock,12.0,0.074,,264,Ska Brewing Company,Charlottesville,CO
1521,Modus Hoperandi,American IPA,12.0,0.068,65.0,264,Ska Brewing Company,Charlottesville,CO
1297,Estival Cream Stout,American Stout,12.0,0.058,15.0,264,Ska Brewing Company,Burlington,CO
1192,Vernal Minthe Stout,American Stout,12.0,0.058,,264,Ska Brewing Company,Chicago,CO
1013,Hibernal Vinifera Stout,Foreign / Export Stout,12.0,0.08,,264,Ska Brewing Company,Burlington,CO
774,Autumnal Molé Stout,American Stout,12.0,,,264,Ska Brewing Company,Durango,CO
386,Mexican Logger,American Pale Lager,12.0,0.042,18.0,264,Ska Brewing Company,Charlottesville,CO
70,True Blonde Ale,American Blonde Ale,12.0,0.053,,264,Ska Brewing Company,Chicago,CO
69,Euphoria Pale Ale,American Pale Ale (APA),12.0,0.061,,264,Ska Brewing Company,Burlington,CO
68,ESB Special Ale,Extra Special / Strong Bitter (ESB),12.0,0.057,58.0,264,Ska Brewing Company,Burlington,CO
67,Modus Hoperandi,American IPA,12.0,0.068,65.0,264,Ska Brewing Company,Charlottesville,CO
1792,Iron Butt Red Ale,American Amber / Red Ale,12.0,0.058,39.0,313,Slanted Rock Brewing Company,Meridian,ID
1609,Initial Point India Pale Ale,American IPA,12.0,0.071,92.0,313,Slanted Rock Brewing Company,Columbus,ID
2537,Monkey Dancing On A Razor Blade,Belgian IPA,24.0,0.085,,64,SlapShot Brewing Company,Columbus,IL
2536,Tripel Deke,Tripel,24.0,0.082,,64,SlapShot Brewing Company,Columbus,IL
30,Urban Wilderness Pale Ale,English Pale Ale,12.0,0.049,,557,Sleeping Lady Brewing Company,Burlington,AK
2305,Homefront IPA,American IPA,12.0,0.06,70.0,163,Sly Fox Brewing Company,Eagle,PA
1588,Sly Fox Christmas Ale 2013,Winter Warmer,12.0,0.055,16.0,371,Sly Fox Brewing Company,Durango,PA
1363,Grisette,Grisette,12.0,0.056,25.0,371,Sly Fox Brewing Company,Durango,PA
1211,360° India Pale Ale,American IPA,12.0,0.062,,371,Sly Fox Brewing Company,Durango,PA
1123,Helles Golden Lager,Munich Helles Lager,12.0,0.049,18.0,371,Sly Fox Brewing Company,Durango,PA
926,Sly Fox Christmas Ale 2012 (2012),Winter Warmer,12.0,0.055,16.0,371,Sly Fox Brewing Company,Durango,PA
894,Odyssey Imperial IPA,American Double / Imperial IPA,12.0,0.084,90.0,371,Sly Fox Brewing Company,East Windsor,PA
166,Oktoberfest Lager,Märzen / Oktoberfest,12.0,0.058,25.0,371,Sly Fox Brewing Company,Durango,PA
24,113 IPA,American IPA,12.0,0.07,113.0,371,Sly Fox Brewing Company,Durango,PA
23,Dunkel Lager,Munich Dunkel Lager,12.0,0.053,21.0,371,Sly Fox Brewing Company,Duluth,PA
22,Royal Weisse Ale,Hefeweizen,12.0,0.056,11.0,371,Sly Fox Brewing Company,Eagle,PA
21,Pikeland Pils,German Pilsener,12.0,0.049,44.0,371,Sly Fox Brewing Company,Eagle,PA
20,Phoenix Pale Ale,American Pale Ale (APA),12.0,0.051,40.0,371,Sly Fox Brewing Company,East Windsor,PA
2407,Rule G IPA,American IPA,12.0,0.07,88.0,115,Smartmouth Brewing Company,Fort Collins,VA
2406,Murphy's Law,American Amber / Red Ale,12.0,0.058,35.0,115,Smartmouth Brewing Company,Fort Collins,VA
2405,Alter Ego,Saison / Farmhouse Ale,12.0,0.062,33.0,115,Smartmouth Brewing Company,East Windsor,VA
2234,Monarch Pilsner,American Pilsner,12.0,0.05,,191,Snake River Brewing Company,Gary,WY
1606,Snow King Pale Ale,American Pale Ale (APA),12.0,0.06,55.0,191,Snake River Brewing Company,Grand Rapids,WY
617,Zonker Stout,Foreign / Export Stout,12.0,0.054,36.0,191,Snake River Brewing Company,Gary,WY
407,OB-1 Organic Ale,English Brown Ale,12.0,0.05,22.0,191,Snake River Brewing Company,Gary,WY
406,Snake River Lager,Vienna Lager,12.0,0.05,18.0,191,Snake River Brewing Company,Framingham,WY
402,Snake River Pale Ale,American Pale Ale (APA),12.0,0.052,32.0,191,Snake River Brewing Company,Grand Rapids,WY
393,Pako’s EyePA,American IPA,12.0,0.068,60.0,191,Snake River Brewing Company,Gary,WY
1798,Thanksgiving Ale,Kölsch,12.0,0.05,,309,Sockeye Brewing Company,Columbus,ID
1655,Double Dagger Imperial IPA,American Double / Imperial IPA,12.0,0.092,,309,Sockeye Brewing Company,Cincinnati,ID
1596,Dagger Falls IPA,American IPA,12.0,0.063,100.0,309,Sockeye Brewing Company,Cincinnati,ID
1595,Dagger Falls IPA,American IPA,12.0,0.063,100.0,309,Sockeye Brewing Company,Cincinnati,ID
1482,Socktoberfest,Märzen / Oktoberfest,16.0,0.06,,309,Sockeye Brewing Company,Cincinnati,ID
1447,Hopnoxious Imperial IPA,American Double / Imperial IPA,12.0,0.079,,309,Sockeye Brewing Company,Columbus,ID
1425,Barrel Aged Seven Devils Imperial Stout,American Double / Imperial Stout,12.0,0.099,,309,Sockeye Brewing Company,Cincinnati,ID
1424,Boise Co-Op Two Score Ale,Saison / Farmhouse Ale,16.0,0.055,,309,Sockeye Brewing Company,Chicago,ID
1298,Sockeye Belgian Style Summer Ale,Witbier,16.0,0.05,,309,Sockeye Brewing Company,Cincinnati,ID
1181,Sockeye Maibock,Maibock / Helles Bock,12.0,0.064,,309,Sockeye Brewing Company,Columbus,ID
1160,Old Devil's Tooth,American Barleywine,12.0,0.099,100.0,309,Sockeye Brewing Company,Columbus,ID
1152,Galena Golden,American Blonde Ale,12.0,0.043,,309,Sockeye Brewing Company,Columbus,ID
1151,Hell-Diver Pale Ale,American Pale Ale (APA),12.0,0.052,32.0,309,Sockeye Brewing Company,Columbus,ID
1150,Woolybugger Wheat,American Pale Wheat Ale,12.0,0.046,12.0,309,Sockeye Brewing Company,Comstock Park,ID
1076,Power House Porter,American Porter,12.0,0.057,,309,Sockeye Brewing Company,Columbus,ID
995,Winterfest,American Strong Ale,16.0,0.084,90.0,309,Sockeye Brewing Company,Comstock Park,ID
879,Dagger Falls IPA,American IPA,12.0,0.063,100.0,309,Sockeye Brewing Company,Boise,ID
1972,LuckenBock,Bock,16.0,0.07,18.0,257,South Austin Brewery,Edwards,TX
1971,Texas Pale Ale (TPA),American IPA,16.0,0.055,40.0,257,South Austin Brewery,Fort Collins,TX
1970,6 String Saison,Saison / Farmhouse Ale,16.0,0.08,,257,South Austin Brewery,Eagle,TX
1969,Kol' Beer,Kölsch,16.0,0.05,22.0,257,South Austin Brewery,East Windsor,TX
2024,Montauk Light,Light Lager,12.0,0.035,,249,Southampton Publick House,Duluth,NY
1283,Na Zdraví Pilsner,Czech Pilsener,16.0,0.048,32.0,436,Southern Oregon Brewing Company,Eagle,OR
1282,Nice Rack IPA,American IPA,16.0,0.055,65.0,436,Southern Oregon Brewing Company,Eagle,OR
2362,2014 IPA Cicada Series,American IPA,16.0,0.075,72.0,133,Southern Prohibition Brewing Com...,Davenport,MS
2346,Sinister Minister Black IPA,American IPA,16.0,0.077,65.0,133,Southern Prohibition Brewing Com...,Denver,MS
2320,Jack the Sipper,Extra Special / Strong Bitter (ESB),12.0,0.053,45.0,133,Southern Prohibition Brewing Com...,Denton,MS
2297,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),12.0,0.058,60.0,133,Southern Prohibition Brewing Com...,Denton,MS
2296,Suzy B Dirty Blonde Ale,American Blonde Ale,12.0,0.05,20.0,133,Southern Prohibition Brewing Com...,Diamond Springs,MS
1745,Mississippi Fire Ant,American Amber / Red Ale,16.0,0.08,80.0,133,Southern Prohibition Brewing Com...,Denver,MS
1120,Hipster Breakfast,Oatmeal Stout,16.0,0.058,40.0,133,Southern Prohibition Brewing Com...,Davenport,MS
1118,Suzy B Dirty Blonde Ale,American Blonde Ale,16.0,0.05,20.0,133,Southern Prohibition Brewing Com...,Diamond Springs,MS
1117,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),16.0,0.058,60.0,133,Southern Prohibition Brewing Com...,Denton,MS
2387,Pine Belt Pale Ale,American Pale Ale (APA),12.0,0.065,45.0,118,Southern Star Brewing Company,Edwards,TX
2267,Walloon,Saison / Farmhouse Ale,12.0,0.055,,118,Southern Star Brewing Company,Edwards,TX
1740,Le Mort Vivant,Bière de Garde,12.0,0.069,23.0,118,Southern Star Brewing Company,Edwards,TX
1728,Red Cockaded Ale,American Double / Imperial IPA,12.0,0.085,110.0,118,Southern Star Brewing Company,Edwards,TX
1497,Valkyrie Double IPA,American Double / Imperial IPA,12.0,0.092,100.0,118,Southern Star Brewing Company,Fort Collins,TX
1011,Red Cockaded Ale (2013),American Double / Imperial IPA,12.0,0.085,110.0,118,Southern Star Brewing Company,Edwards,TX
1010,Old Potentate,Old Ale,12.0,0.072,40.0,118,Southern Star Brewing Company,East Windsor,TX
856,Bombshell Blonde,American Blonde Ale,16.0,0.05,20.0,118,Southern Star Brewing Company,East Windsor,TX
853,PRO-AM (2012) (2012),American Double / Imperial IPA,12.0,0.099,100.0,118,Southern Star Brewing Company,Edwards,TX
691,Walloon (2014),Saison / Farmhouse Ale,12.0,0.055,,118,Southern Star Brewing Company,Edwards,TX
555,Le Mort Vivant (2011),Bière de Garde,12.0,0.069,23.0,118,Southern Star Brewing Company,Edwards,TX
46,Buried Hatchet Stout,Foreign / Export Stout,12.0,0.083,50.0,118,Southern Star Brewing Company,Eagle,TX
45,Pine Belt Pale Ale,American Pale Ale (APA),16.0,0.065,45.0,118,Southern Star Brewing Company,Edwards,TX
44,Bombshell Blonde,American Blonde Ale,12.0,0.05,20.0,118,Southern Star Brewing Company,East Windsor,TX
2486,Baby Daddy Session IPA,American IPA,12.0,0.047,35.0,78,Speakasy Ales & Lagers,Burlington,CA
763,Hopluia (2004),English India Pale Ale (IPA),16.0,,,508,Spilker Ales,Diamond Springs,NE
2271,Ball & Chain (2014),American Pale Ale (APA),16.0,0.058,,175,Spiteful Brewing Company,Cincinnati,IL
2206,Bitter Biker Double IPA,American Double / Imperial IPA,16.0,0.096,,175,Spiteful Brewing Company,Cincinnati,IL
2136,God Damn Pigeon Porter,American Porter,16.0,0.082,,175,Spiteful Brewing Company,Columbus,IL
2135,Working for the Weekend,American Double / Imperial IPA,16.0,0.079,,175,Spiteful Brewing Company,Danville,IL
2134,Angry Adam,American Amber / Red Ale,16.0,0.06,,175,Spiteful Brewing Company,Cincinnati,IL
2109,Freedom Fries,American Stout,16.0,0.055,,175,Spiteful Brewing Company,Cincinnati,IL
1821,Bitter Biker Double IPA,American Double / Imperial IPA,12.0,0.096,,175,Spiteful Brewing Company,Cincinnati,IL
1820,Ghost Bike Pale Ale,American Pale Ale (APA),16.0,0.073,,175,Spiteful Brewing Company,Columbus,IL
1819,Spiteful IPA,American IPA,12.0,0.062,,175,Spiteful Brewing Company,Comstock Park,IL
1634,Alley Time,American Pale Ale (APA),12.0,0.06,,175,Spiteful Brewing Company,Cincinnati,IL
1633,Fat Badger,Irish Red Ale,12.0,0.058,,175,Spiteful Brewing Company,Cincinnati,IL
1632,In the Weeds,American Pale Wheat Ale,12.0,0.055,,175,Spiteful Brewing Company,Columbus,IL
855,Special Amber,Vienna Lager,12.0,0.05,22.0,498,Sprecher Brewing Company,Framingham,WI
445,Special Amber,Vienna Lager,12.0,0.05,22.0,498,Sprecher Brewing Company,Framingham,WI
1587,Seven Gates Pale Ale,American Pale Ale (APA),12.0,0.056,,372,Spring House Brewing Company,East Windsor,PA
2242,Gunga Din,Cider,16.0,0.052,,186,St. Julian Winery,Davenport,MI
1544,Starr Pils,German Pilsener,12.0,0.042,20.0,383,Starr Hill Brewery,Fort Collins,VA
1205,Northern Lights India Pale Ale,American IPA,16.0,0.065,52.0,383,Starr Hill Brewery,Fort Collins,VA
369,Festie,Märzen / Oktoberfest,12.0,0.048,12.0,383,Starr Hill Brewery,East Windsor,VA
368,Northern Lights India Pale Ale,American IPA,12.0,0.065,52.0,383,Starr Hill Brewery,Fort Collins,VA
2386,Third Eye Enlightened Pale Ale,American Pale Ale (APA),12.0,0.065,65.0,119,Steamworks Brewing Company,Chicago,CO
92,Colorado Kölsch,Kölsch,12.0,0.049,17.0,119,Steamworks Brewing Company,Burlington,CO
91,Steam Engine Lager,American Amber / Red Lager,12.0,0.057,25.0,119,Steamworks Brewing Company,Chicago,CO
90,Third Eye Pale Ale,American IPA,12.0,0.065,65.0,119,Steamworks Brewing Company,Chicago,CO
2366,Point Special (Current),American Adjunct Lager,12.0,0.047,9.0,131,Stevens Point Brewery,Framingham,WI
2365,Point Special,American Adjunct Lager,12.0,0.047,9.0,131,Stevens Point Brewery,Framingham,WI
2270,Point Cascade Pale Ale (2013),American Pale Ale (APA),12.0,0.054,33.0,131,Stevens Point Brewery,Framingham,WI
2228,Point Special,American Adjunct Lager,12.0,0.047,9.0,131,Stevens Point Brewery,Framingham,WI
2151,Onyx Black Ale,American Black Ale,12.0,0.052,9.0,131,Stevens Point Brewery,Framingham,WI
2150,Beyond The Pale IPA,American IPA,12.0,0.063,64.0,131,Stevens Point Brewery,Fort Collins,WI
2122,Point Special (2013),American Adjunct Lager,12.0,0.047,9.0,131,Stevens Point Brewery,Framingham,WI
2121,Point Special (2012),American Adjunct Lager,12.0,0.047,9.0,131,Stevens Point Brewery,Framingham,WI
2115,Point Special Lager,American Adjunct Lager,16.0,0.047,9.0,131,Stevens Point Brewery,Framingham,WI
1450,St. Benedict's Winter Ale,Winter Warmer,12.0,0.062,,131,Stevens Point Brewery,Stevens Point,WI
1357,Point Oktoberfest,Märzen / Oktoberfest,16.0,0.057,15.0,131,Stevens Point Brewery,Fort Collins,WI
1225,Point Nude Beach Summer Wheat,American Pale Wheat Ale,16.0,0.052,7.0,131,Stevens Point Brewery,Framingham,WI
816,Point Nude Beach Summer Wheat,American Pale Wheat Ale,12.0,0.05,7.0,131,Stevens Point Brewery,Framingham,WI
772,Point Nude Beach Summer Wheat (2011),American Pale Wheat Ale,12.0,0.05,7.0,131,Stevens Point Brewery,Framingham,WI
684,Drop Dead Blonde,American Blonde Ale,12.0,0.035,,131,Stevens Point Brewery,Framingham,WI
650,Three Kings Ale,Kölsch,12.0,0.049,13.0,131,Stevens Point Brewery,Framingham,WI
456,Point Oktoberfest,Märzen / Oktoberfest,12.0,0.057,15.0,131,Stevens Point Brewery,Fort Collins,WI
357,2012 Black Ale,American Brown Ale,12.0,0.054,32.0,131,Stevens Point Brewery,Fort Collins,WI
141,Point Nude Beach Summer Wheat (2010),American Pale Wheat Ale,12.0,0.05,7.0,131,Stevens Point Brewery,Framingham,WI
140,Point Cascade Pale Ale,American Pale Ale (APA),12.0,0.054,33.0,131,Stevens Point Brewery,Framingham,WI
139,Point Amber Classic,American Amber / Red Lager,12.0,0.047,14.0,131,Stevens Point Brewery,Framingham,WI
138,Point Special Lager,American Adjunct Lager,12.0,0.047,9.0,131,Stevens Point Brewery,Framingham,WI
953,Wisco Disco,American Amber / Red Ale,16.0,0.051,31.0,486,Stillmank Beer Company,Grand Rapids,WI
1983,Brontide,American Black Ale,12.0,0.05,,255,Stillwater Artisanal Ales,Danville,MD
1631,Brontide,American Black Ale,12.0,0.05,,255,Stillwater Artisanal Ales,Danville,MD
1344,Classique,Saison / Farmhouse Ale,12.0,0.045,,255,Stillwater Artisanal Ales,Comstock Park,MD
922,Sunsplash Golden Ale (2004),American Blonde Ale,12.0,0.045,,492,Stone Coast Brewing Company,Denton,ME
1410,Sand Island Lighthouse,Kölsch,12.0,0.051,25.0,412,Straight to Ale,Bucryus,AL
925,Lily Flagg Milk Stout,Milk / Sweet Stout,12.0,0.05,30.0,412,Straight to Ale,Bucryus,AL
637,Monkeynaut IPA,American IPA,12.0,0.072,70.0,412,Straight to Ale,Burlington,AL
2369,Straub Beer (Current),American Adjunct Lager,12.0,0.05,,129,Straub Brewery,East Windsor,PA
2233,American Lager,American Adjunct Lager,12.0,0.041,8.0,129,Straub Brewery,Durango,PA
2232,American Amber,American Amber / Red Lager,12.0,0.041,8.0,129,Straub Brewery,Durango,PA
2231,American Light,Light Lager,12.0,0.032,13.0,129,Straub Brewery,Duluth,PA
2352,Extra Pale Ale,American Pale Ale (APA),12.0,0.053,49.0,138,Summit Brewing Company,Davenport,MN
2549,Make It So,Extra Special / Strong Bitter (ESB),12.0,0.053,40.0,58,Summit Brewing Company,Davenport,MN
2473,Hopvale Organic Ale,American Pale Ale (APA),16.0,0.047,55.0,58,Summit Brewing Company,Denton,MN
2415,Unchained #18 Hop Silo,American Double / Imperial IPA,16.0,0.083,100.0,58,Summit Brewing Company,Denver,MN
2605,Tip Off,Altbier,16.0,0.052,29.0,25,Sun King Brewing Company,Indianapolis,IN
2215,Java Mac,Scottish Ale,16.0,0.054,,25,Sun King Brewing Company,Cincinnati,IN
2164,Cowbell,American Porter,16.0,0.054,23.0,25,Sun King Brewing Company,Columbus,IN
2085,Hop Up Offa That Brett (2014),Belgian Pale Ale,16.0,0.058,20.0,25,Sun King Brewing Company,Columbus,IN
2084,PV Muckle (2013),Scotch Ale / Wee Heavy,16.0,0.083,23.0,25,Sun King Brewing Company,Columbus,IN
2083,Bourbon Barrel Batch 666: Sympathy for the Devil,Belgian Dark Ale,16.0,0.099,36.0,25,Sun King Brewing Company,Cincinnati,IN
2082,Whip Fight,Scotch Ale / Wee Heavy,16.0,0.09,30.0,25,Sun King Brewing Company,Columbus,IN
2081,Port Barrel Wee Mac,Scotch Ale / Wee Heavy,16.0,0.053,23.0,25,Sun King Brewing Company,Columbus,IN
